Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Rajon Rondo,PG,3.7,9.1,40.5,0.4,1.5,25.0,0.5,1.6,33.3,3.3,7.6,43.5,0.91,0.43,22,22.0,31.8,8.3,1.1,6.4,7.5,10.8,1.7,0.1,3.4,1.9,3.2,15.48,BOS
Marcus Smart,PG,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,1.3,3.1,41.0,1.0959999999999999,0.46,67,38.0,27.0,7.8,0.9,2.4,3.3,3.1,1.5,0.3,1.3,2.6,2.3,11.02,BOS
Jonas Jerebko,F,2.7,6.2,43.1,0.9,2.2,40.6,0.9,1.0,83.3,1.8,4.0,44.4,1.1440000000000001,0.5,29,0.0,18.2,7.1,1.6,3.2,4.8,1.0,0.7,0.2,0.6,2.0,1.7,15.57,BOS
Luigi Datome,SF,2.1,4.3,49.4,0.9,2.0,47.2,0.1,0.1,100.0,1.2,2.3,51.2,1.2209999999999999,0.6,18,1.0,10.7,5.2,0.1,1.3,1.4,0.4,0.1,0.4,0.4,0.8,1.0,14.99,BOS
Jameer Nelson,G,1.5,6.8,22.0,0.8,4.2,20.0,1.0,1.5,66.7,0.7,2.7,25.0,0.7070000000000001,0.28,6,1.0,20.2,4.8,0.5,2.3,2.8,5.5,1.2,0.0,1.5,2.2,3.7,8.72,BOS
Phil Pressey,PG,1.3,3.5,36.8,0.3,1.3,24.6,0.7,1.0,67.3,1.0,2.2,44.0,1.0170000000000001,0.41,50,0.0,12.0,3.5,0.3,1.3,1.6,2.3,0.6,0.1,0.8,1.1,2.9,11.84,BOS
James Young,G,1.2,3.3,35.3,0.5,2.1,25.8,0.5,0.9,55.2,0.6,1.2,52.8,1.0290000000000001,0.44,31,0.0,10.7,3.4,0.3,1.1,1.4,0.4,0.3,0.1,0.2,0.7,2.6,8.51,BOS
Brandan Wright,F,1.5,2.6,57.1,0.0,0.0,0.0,0.3,0.5,50.0,1.5,2.6,57.1,1.238,0.57,8,0.0,10.8,3.3,0.9,1.3,2.1,1.0,0.1,0.6,0.6,0.5,1.6,15.03,BOS
Dwight Powell,C,0.8,1.0,80.0,0.0,0.0,0.0,0.2,0.4,50.0,0.8,1.0,80.0,1.8,0.8,5,0.0,1.8,1.8,0.0,0.2,0.2,0.0,0.4,0.0,0.4,0.2,0.0,35.01,BOS
Shavlik Randolph,PF,0.6,2.0,30.0,0.0,0.2,0.0,0.2,0.4,50.0,0.6,1.8,33.3,0.7,0.3,5,0.0,5.0,1.4,0.8,1.6,2.4,0.2,0.2,0.2,0.2,0.6,1.0,11.39,BOS
Gerald Wallace,SF,0.4,1.1,41.2,0.0,0.1,33.3,0.2,0.5,40.0,0.4,1.0,41.9,1.0290000000000001,0.43,32,0.0,8.9,1.1,0.5,1.3,1.8,0.3,0.5,0.1,0.6,0.6,0.6,6.18,BOS
Brook Lopez,C,7.0,13.7,51.3,0.0,0.1,10.0,3.1,3.8,81.4,7.0,13.6,51.7,1.252,0.51,72,44.0,29.2,17.2,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,0.5,22.76,BKN
Joe Johnson,G,5.6,12.8,43.5,1.5,4.2,35.9,1.8,2.2,80.1,4.1,8.6,47.2,1.126,0.49,80,80.0,34.9,14.4,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,2.1,14.11,BKN
Thaddeus Young,PF,5.8,11.7,49.5,0.7,1.8,38.0,1.5,2.5,60.6,5.1,9.9,51.6,1.18,0.52,28,20.0,29.6,13.8,1.9,4.1,5.9,1.4,1.4,0.3,1.5,2.0,0.9,17.13,BKN
Deron Williams,PG,4.4,11.3,38.7,1.3,3.5,36.7,3.0,3.5,83.4,3.1,7.9,39.5,1.147,0.44,68,55.0,31.1,13.0,0.4,3.1,3.5,6.6,0.9,0.3,2.3,2.3,2.9,15.73,BKN
Jarrett Jack,G,4.5,10.2,43.9,0.5,1.8,26.7,2.5,2.8,88.1,4.0,8.4,47.7,1.171,0.46,80,27.0,28.0,12.0,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,2.0,14.64,BKN
Bojan Bogdanovic,SF,3.3,7.4,45.3,1.2,3.3,35.5,1.1,1.4,82.1,2.2,4.1,53.1,1.215,0.53,78,28.0,23.8,9.0,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,0.9,11.64,BKN
Mason Plumlee,C,3.4,6.0,57.3,0.0,0.0,0.0,1.9,3.9,49.5,3.4,5.9,57.6,1.466,0.57,82,45.0,21.3,8.7,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,0.7,18.04,BKN
Mirza Teletovic,PF,3.1,8.0,38.2,1.6,4.8,32.1,0.8,1.2,71.7,1.5,3.2,47.6,1.063,0.48,40,4.0,22.3,8.5,0.7,4.2,4.9,1.2,0.4,0.4,1.3,1.9,0.9,10.71,BKN
Alan Anderson,SG,2.6,5.9,44.3,1.0,2.8,34.8,1.1,1.4,81.2,1.6,3.1,53.0,1.239,0.53,74,19.0,23.6,7.4,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0,1.4,10.63,BKN
Kevin Garnett,PF,3.0,6.5,45.5,0.0,0.1,16.7,0.8,1.0,82.9,3.0,6.4,46.1,1.036,0.46,42,42.0,20.3,6.8,1.1,5.7,6.8,1.6,1.0,0.3,1.1,2.3,1.5,14.8,BKN
Sergey Karasev,SG,1.6,4.1,40.3,0.5,1.6,29.6,0.9,1.2,76.3,1.2,2.4,47.5,1.1420000000000001,0.46,33,16.0,16.8,4.6,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,1.9,10.57,BKN
Markel Brown,G,1.6,4.5,36.2,0.4,1.4,26.6,1.0,1.2,82.5,1.3,3.1,40.4,1.0290000000000001,0.4,47,29.0,16.6,4.6,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,1.4,9.17,BKN
Cory Jefferson,F,1.5,3.3,44.9,0.0,0.3,13.3,0.6,1.1,57.4,1.5,3.0,48.0,1.0959999999999999,0.46,50,1.0,10.6,3.7,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,0.8,13.26,BKN
Jerome Adolphus Jordan,C,1.1,2.1,53.2,0.0,0.0,0.0,0.9,1.0,86.4,1.1,2.1,53.2,1.4680000000000002,0.53,44,0.0,8.7,3.1,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,0.6,16.82,BKN
Earl Clark,SF,1.1,3.0,36.7,0.4,1.4,28.6,0.1,0.4,25.0,0.7,1.6,43.8,0.9,0.43,10,0.0,9.3,2.7,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,0.5,6.76,BKN
Brandon Davies,PF,0.9,2.6,33.3,0.1,0.6,25.0,0.4,0.6,75.0,0.7,2.0,35.7,0.889,0.36,7,0.0,6.3,2.3,0.4,1.0,1.4,0.3,0.1,0.4,0.6,0.7,0.5,8.54,BKN
Darius Morris,G,0.9,2.8,34.0,0.2,0.9,21.2,0.1,0.2,44.4,0.8,1.9,39.7,0.7829999999999999,0.37,38,0.0,7.9,2.2,0.2,0.5,0.7,1.3,0.2,0.0,0.6,0.5,2.3,6.78,BKN
Jorge Gutierrez,G,0.7,1.4,50.0,0.0,0.1,0.0,0.2,0.3,66.7,0.7,1.3,53.8,1.143,0.5,10,0.0,4.4,1.6,0.0,0.7,0.7,0.7,0.1,0.0,0.3,0.9,2.3,10.95,BKN
Andrei Kirilenko,SF,0.0,0.7,0.0,0.0,0.0,0.0,0.4,0.6,75.0,0.0,0.7,0.0,0.6,0.0,7,0.0,5.1,0.4,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,1.0,2.79,BKN
Carmelo Anthony,PF,9.0,20.2,44.4,1.5,4.5,34.1,4.7,5.9,79.7,7.4,15.7,47.4,1.199,0.48,40,40.0,35.7,24.2,1.8,4.8,6.6,3.1,1.0,0.4,2.2,2.2,1.4,21.58,NY
Andrea Bargnani,C,5.7,12.4,45.4,0.5,1.4,36.6,3.0,3.7,81.3,5.1,11.0,46.6,1.1909999999999998,0.48,29,22.0,27.1,14.8,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,1.1,16.71,NY
Alexey Shved,PG,4.6,11.3,40.3,1.6,4.4,37.1,4.0,5.1,78.0,2.9,6.9,42.3,1.304,0.48,16,9.0,26.4,14.8,0.9,3.7,4.6,3.6,0.9,0.3,1.6,1.6,2.3,20.57,NY
Amar'e Stoudemire,C,4.7,8.6,54.3,0.0,0.1,0.0,2.6,3.5,74.0,4.7,8.6,54.9,1.389,0.54,36,14.0,24.0,12.0,2.3,4.5,6.8,1.0,0.6,0.9,1.8,3.1,0.6,19.52,NY
Langston Galloway,SG,4.5,11.4,39.9,1.4,3.9,35.2,1.4,1.7,80.8,3.2,7.4,42.4,1.043,0.46,45,41.0,32.4,11.8,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,2.5,12.36,NY
Tim Hardaway Jr.,SF,4.0,10.2,38.9,1.7,5.1,34.2,1.8,2.2,80.1,2.3,5.2,43.5,1.121,0.47,70,30.0,24.0,11.5,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,1.5,12.12,NY
JR Smith,G,4.2,10.5,40.2,1.3,3.8,35.6,1.1,1.6,69.2,2.9,6.7,42.9,1.04,0.47,24,6.0,25.8,10.9,0.2,2.3,2.4,3.4,0.8,0.2,1.9,1.8,1.8,11.55,NY
Iman Shumpert,G,3.7,9.0,40.9,1.0,2.8,34.8,1.0,1.5,67.6,2.7,6.2,43.6,1.042,0.46,24,24.0,26.0,9.3,0.9,2.5,3.4,3.3,1.3,0.1,1.8,2.8,1.9,11.93,NY
Jose Calderon,G,3.5,8.4,41.5,1.4,3.4,41.5,0.7,0.8,90.6,2.1,5.0,41.5,1.079,0.5,42,42.0,30.2,9.1,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,2.6,11.34,NY
Lance Thomas,F,3.4,7.9,43.4,0.2,0.5,33.3,1.2,1.7,74.2,3.3,7.4,44.1,1.044,0.44,40,24.0,26.0,8.3,0.9,2.1,3.0,1.2,0.7,0.2,1.4,1.6,0.9,8.62,NY
Jason Smith,F,3.1,7.2,43.4,0.2,0.5,35.7,1.5,1.9,83.0,3.0,6.7,44.0,1.1079999999999999,0.45,82,31.0,21.8,8.0,1.2,2.8,4.0,1.7,0.4,0.5,1.3,2.5,1.3,12.05,NY
Ricky Ledo,SG,2.7,7.5,35.6,0.8,2.0,41.7,1.3,1.7,75.0,1.8,5.5,33.3,0.9890000000000001,0.41,12,0.0,19.4,7.4,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,0.8,7.68,NY
Shane Larkin,G,2.5,5.7,43.3,0.5,1.5,30.2,0.8,1.0,78.2,2.0,4.2,48.1,1.088,0.47,76,22.0,24.5,6.2,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0,2.7,10.9,NY
Lou Amundson,PF,2.6,5.9,43.2,0.0,0.0,0.0,0.9,2.0,46.3,2.6,5.9,43.4,1.021,0.43,41,35.0,20.9,6.0,2.2,3.9,6.0,1.6,0.5,1.3,1.4,2.8,1.1,12.53,NY
Quincy Acy,F,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,2.0,4.0,49.4,1.202,0.49,68,22.0,18.9,5.9,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,1.1,11.96,NY
Cole Aldrich,C,2.4,4.9,47.8,0.0,0.0,0.0,0.8,1.0,78.1,2.4,4.9,47.8,1.123,0.48,61,16.0,16.0,5.5,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0,1.3,18.16,NY
Cleanthony Early,SF,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75.0,1.4,3.3,41.5,0.981,0.41,39,7.0,16.6,5.4,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,0.9,8.46,NY
Pablo Prigioni,PG,1.6,3.7,42.2,1.0,2.7,37.4,0.5,0.6,84.6,0.6,1.1,54.3,1.248,0.56,43,3.0,18.5,4.7,0.4,1.4,1.9,2.4,1.2,0.0,1.1,1.2,2.2,12.71,NY
Samuel Dalembert,C,1.8,4.1,43.8,0.0,0.0,0.0,0.4,0.6,70.0,1.8,4.1,43.8,0.985,0.44,32,21.0,17.0,4.0,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,0.7,11.82,NY
Travis Wear,F,1.6,4.1,40.2,0.2,0.6,36.7,0.4,0.5,76.9,1.4,3.5,40.8,0.9520000000000001,0.43,51,1.0,13.2,3.9,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,1.1,8.59,NY
Tony Wroten,SG,5.8,14.5,40.3,1.2,4.7,26.1,4.0,6.0,66.7,4.6,9.7,47.3,1.168,0.45,30,15.0,29.8,16.9,0.7,2.1,2.9,5.2,1.6,0.3,3.8,2.4,1.4,14.96,PHI
Michael Carter-Williams,PG,5.7,14.9,38.0,0.8,3.0,25.6,2.9,4.4,64.3,4.9,11.9,41.2,1.003,0.41,41,38.0,33.9,15.0,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,1.7,12.9,PHI
Robert Covington,PF,4.3,10.8,39.5,2.4,6.4,37.4,2.5,3.1,82.0,1.9,4.4,42.6,1.247,0.51,70,49.0,27.9,13.5,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,0.8,14.72,PHI
Isaiah Canaan,G,4.2,11.2,37.7,2.7,7.4,36.4,1.5,1.8,84.6,1.5,3.9,40.0,1.126,0.5,22,12.0,25.9,12.6,0.3,2.1,2.5,3.1,0.7,0.1,1.8,2.5,1.8,12.83,PHI
Ish Smith,PG,5.1,12.9,39.8,0.7,2.2,30.9,1.1,1.9,58.3,4.4,10.7,41.6,0.935,0.42,25,14.0,27.1,12.0,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,2.2,13.07,PHI
Alexey Shved,PG,3.1,7.6,40.0,1.0,3.4,29.8,2.8,3.4,84.2,2.1,4.3,47.9,1.3,0.47,17,0.0,16.8,9.9,0.5,0.8,1.3,2.7,0.8,0.1,1.1,1.2,2.6,20.05,PHI
Nerlens Noel,C,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,4.0,8.7,46.2,1.139,0.46,75,71.0,30.8,9.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,0.9,15.03,PHI
Luc Mbah a Moute,F,3.7,9.5,39.5,0.9,3.0,30.7,1.4,2.4,58.9,2.8,6.5,43.5,1.038,0.44,67,61.0,28.6,9.9,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,1.1,10.6,PHI
KJ McDaniels,F,3.2,8.1,39.9,0.8,2.8,29.3,1.9,2.5,75.6,2.4,5.2,45.6,1.136,0.45,52,15.0,25.4,9.2,1.2,2.5,3.8,1.3,0.8,1.3,2.0,2.3,0.7,10.81,PHI
Jason Richardson,SG,3.3,9.4,34.8,1.6,5.1,32.3,0.9,1.2,77.3,1.6,4.3,37.8,0.966,0.44,19,15.0,21.9,9.1,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5,2.4,11.73,PHI
Hollis Thompson,F,3.2,7.6,41.3,1.6,4.0,40.1,0.9,1.3,70.8,1.5,3.6,42.6,1.153,0.52,71,23.0,25.0,8.8,0.7,2.0,2.8,1.2,0.8,0.4,0.9,2.0,1.3,10.98,PHI
Thomas Robinson,F,3.6,7.7,46.7,0.0,0.1,0.0,1.6,2.6,60.3,3.6,7.6,47.3,1.1420000000000001,0.47,22,0.0,18.5,8.8,2.8,4.9,7.7,1.1,0.7,0.4,1.2,2.3,0.9,19.37,PHI
Henry Sims,C,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,3.2,6.6,48.8,1.167,0.48,73,32.0,19.2,8.0,1.7,3.3,4.9,1.1,0.5,0.4,1.4,1.8,0.8,14.52,PHI
Jerami Grant,SF,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,1.2,3.0,38.3,1.168,0.42,65,11.0,21.2,6.3,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,0.9,8.72,PHI
Brandon Davies,PF,2.5,6.0,41.2,0.4,1.5,23.3,1.1,1.7,63.6,2.1,4.5,47.2,1.0590000000000002,0.44,20,6.0,19.0,6.3,1.8,1.9,3.7,1.4,0.9,0.2,1.3,2.7,1.1,10.76,PHI
Chris Johnson,SG,2.1,6.7,31.7,1.1,4.3,25.6,0.7,0.9,75.0,1.0,2.3,42.9,0.9,0.4,9,2.0,20.8,6.0,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,0.3,5.99,PHI
Tim Frazier,PG,2.2,7.2,30.2,0.5,1.8,27.3,0.8,2.5,33.3,1.7,5.3,31.3,0.7909999999999999,0.34,6,3.0,28.5,5.7,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,2.4,5.88,PHI
JaKarr Sampson,SF,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,1.6,3.0,52.5,1.1159999999999999,0.47,74,32.0,15.3,5.2,0.5,1.7,2.2,1.0,0.5,0.4,1.0,1.8,1.0,9.39,PHI
Glenn Robinson III,F,1.8,4.3,41.9,0.4,1.3,30.8,0.4,0.8,50.0,1.4,3.0,46.7,1.023,0.47,10,1.0,15.3,4.4,1.1,1.4,2.5,0.8,0.3,0.1,0.8,1.0,1.0,8.68,PHI
Larry Drew II,G,1.7,4.8,34.5,0.3,2.2,15.4,0.2,0.3,66.7,1.3,2.7,50.0,0.7929999999999999,0.38,12,1.0,18.3,3.8,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,1.8,4.52,PHI
JaVale McGee,C,1.3,3.0,44.4,0.0,0.0,0.0,0.3,0.7,50.0,1.3,3.0,44.4,1.0,0.44,6,0.0,10.2,3.0,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,0.4,6.81,PHI
Malcolm Thomas,PF,1.1,2.4,45.0,0.0,0.4,0.0,0.5,0.8,69.2,1.1,1.9,54.5,1.125,0.45,17,0.0,11.4,2.6,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,0.5,8.22,PHI
Furkan Aldemir,PF,1.0,1.9,51.3,0.0,0.1,0.0,0.3,0.7,48.1,1.0,1.8,54.8,1.192,0.51,41,9.0,13.2,2.3,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,1.6,12.0,PHI
Drew Gordon,C,0.9,2.1,42.1,0.0,0.3,0.0,0.1,0.2,50.0,0.9,1.8,50.0,0.895,0.42,9,0.0,7.9,1.9,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,0.3,3.73,PHI
Malcolm Lee,SG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.68,PHI
DeMar DeRozan,SF,6.8,16.5,41.3,0.4,1.5,28.4,6.0,7.2,83.2,6.4,15.0,42.6,1.216,0.43,60,60.0,35.0,20.1,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,1.5,17.46,TOR
Kyle Lowry,PG,6.1,14.9,41.2,1.9,5.6,33.8,3.6,4.5,80.8,4.3,9.3,45.7,1.193,0.48,70,70.0,34.5,17.8,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3.0,2.7,19.33,TOR
Lou Williams,SG,4.7,11.6,40.4,1.9,5.6,34.0,4.3,4.9,86.1,2.8,6.0,46.4,1.338,0.49,80,0.0,25.2,15.5,0.3,1.6,1.9,2.1,1.1,0.1,1.3,1.3,1.6,19.9,TOR
Jonas Valanciunas,C,4.7,8.2,57.2,0.0,0.0,0.0,2.7,3.5,78.6,4.7,8.1,57.3,1.4769999999999999,0.57,80,80.0,26.2,12.0,2.7,6.0,8.7,0.5,0.4,1.2,1.4,2.8,0.4,20.6,TOR
Terrence Ross,SG,3.8,9.2,41.0,1.8,4.8,37.2,0.5,0.7,78.6,2.0,4.4,45.2,1.072,0.51,82,61.0,25.5,9.8,0.4,2.4,2.8,1.0,0.6,0.3,0.8,1.7,1.2,11.21,TOR
Greivis Vasquez,PG,3.6,8.8,40.8,1.6,4.3,37.9,0.6,0.8,75.8,2.0,4.6,43.6,1.069,0.5,82,29.0,24.3,9.5,0.3,2.4,2.6,3.7,0.6,0.1,1.5,2.2,2.5,12.67,TOR
Amir Johnson,F,4.0,6.9,57.4,0.3,0.6,41.3,1.1,1.7,61.2,3.7,6.3,59.0,1.337,0.59,75,72.0,26.4,9.3,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,1.1,15.43,TOR
Patrick Patterson,PF,3.0,6.6,44.9,1.3,3.5,37.1,0.8,1.0,78.8,1.7,3.1,53.6,1.2109999999999999,0.55,81,4.0,26.6,8.0,1.6,3.8,5.3,1.9,0.7,0.5,0.7,1.8,2.9,14.67,TOR
James Johnson,PF,3.4,5.8,58.9,0.2,0.7,21.6,1.0,1.5,65.7,3.2,5.0,64.3,1.371,0.6,70,17.0,19.6,7.9,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2,1.2,17.93,TOR
Tyler Hansbrough,PF,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,1.1,2.1,53.8,1.636,0.52,74,8.0,14.3,3.6,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,1.1,13.3,TOR
Landry Fields,SG,0.8,1.6,48.8,0.0,0.1,50.0,0.2,0.2,83.3,0.7,1.5,48.7,1.122,0.5,26,9.0,8.3,1.8,0.4,0.6,1.0,0.6,0.4,0.0,0.3,0.3,1.9,10.82,TOR
Chuck Hayes,PF,0.8,1.6,47.8,0.0,0.0,0.0,0.2,0.4,54.5,0.8,1.6,47.8,1.087,0.48,29,0.0,8.8,1.7,0.6,1.1,1.8,0.7,0.3,0.1,0.3,1.3,2.5,10.39,TOR
Bruno Caboclo,F,0.5,1.5,33.3,0.3,0.4,66.7,0.0,0.0,0.0,0.3,1.1,22.2,0.833,0.42,8,0.0,2.9,1.3,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,0.0,-1.78,TOR
Lucas Nogueira,C,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.3,25.0,0.75,0.25,6,0.0,3.8,1.0,0.3,1.5,1.8,0.2,0.3,0.0,0.3,1.0,0.5,5.24,TOR
Greg Stiemsma,C,0.4,0.5,75.0,0.0,0.0,0.0,0.1,0.2,50.0,0.4,0.5,75.0,1.75,0.75,17,0.0,3.9,0.8,0.5,0.4,0.9,0.2,0.1,0.0,0.4,0.9,0.4,7.87,TOR
Stephen Curry,PG,8.2,16.8,48.7,3.6,8.1,44.3,3.9,4.2,91.4,4.6,8.7,52.8,1.4169999999999998,0.59,80,80.0,32.7,23.8,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,2.5,28.06,GS
Klay Thompson,SG,7.8,16.9,46.3,3.1,7.1,43.9,2.9,3.3,87.9,4.7,9.8,48.1,1.284,0.56,77,77.0,31.9,21.7,0.4,2.9,3.2,2.9,1.1,0.8,1.9,1.6,1.5,20.86,GS
Draymond Green,PF,4.3,9.7,44.3,1.4,4.2,33.7,1.7,2.5,66.0,2.9,5.5,52.3,1.204,0.52,79,79.0,31.5,11.7,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,2.2,16.43,GS
Marreese Speights,F,4.2,8.5,49.2,0.1,0.2,27.8,2.0,2.3,84.3,4.1,8.3,49.8,1.224,0.5,76,9.0,15.9,10.4,1.4,2.8,4.3,0.9,0.3,0.4,1.1,2.5,0.9,19.58,GS
Harrison Barnes,SF,3.9,8.0,48.2,1.1,2.6,40.5,1.3,1.8,72.0,2.8,5.4,51.9,1.261,0.55,82,82.0,28.3,10.1,1.4,4.1,5.5,1.4,0.7,0.2,0.9,1.8,1.6,13.41,GS
David Lee,PF,3.3,6.4,51.1,0.0,0.0,0.0,1.4,2.1,65.4,3.3,6.3,51.4,1.24,0.51,49,4.0,18.4,7.9,1.7,3.6,5.2,1.7,0.6,0.5,1.0,1.7,1.7,17.9,GS
Andre Iguodala,F,3.0,6.4,46.6,1.0,2.8,34.9,0.9,1.5,59.6,2.0,3.7,55.3,1.218,0.54,77,0.0,26.9,7.8,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,2.6,12.34,GS
